,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,t_dat,customer_id,price,sales_channel_id,month,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,age_group,age_group_order,age_group_order_rev,price_int,age_rev
1686558,82964,810745,Miami shorts (D),274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"A pair of shorts in washed, stretch cotton denim with hard-worn details. Fake front pockets, real back pockets and sewn-in turn-ups at the hems. Wide panel at the waist for best fit over the tummy. The cotton content of the shorts is partly recycled.",2020-05-10,116594,0.0423559322033898,2,5,0.0,,ACTIVE,NONE,33.0,e2f71d09b20b44e736b442a2ad678a984400e3c668838db73b5c8bf9b2575a96,25-34,33.0,7.0,42,8
4429289,101040,893769,Class Limon hoop,70,Earring,Accessories,1010016,Solid,10,White,3,Light,9,White,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings decorated with plastic beads and lemon-shaped pendants.,2020-07-20,1176807,0.0043898305084745,1,7,1.0,1.0,ACTIVE,Regularly,36.0,40a3ec62d6ddab2a0deeee8f2817615069d7874ccfc5985b162808330e18c14d,35-44,36.0,4.0,4,5
2252019,94520,863000,Bounty,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,-1,Unknown,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length kaftan dress in a soft viscose weave with a V-neck and concealed buttons down the front. Gently tapered waist with pleats front and back and a detachable tie belt, and short, wide sleeves with sewn-in turn-ups. Unlined.",2020-05-23,417586,0.036593220338983,2,5,1.0,1.0,ACTIVE,Regularly,33.0,bb28aff779415bd7602f894f220bd1322e554d9c25bbb07c3b5680555c5c9be6,25-34,33.0,7.0,36,8
3926106,96887,872013,MARGARITA SHIRT,258,Blouse,Garment Upper body,1010001,All over pattern,30,Other Orange,3,Light,3,Orange,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Boxy-style shirt in a printed viscose weave with a resort collar, buttons down the front and short sleeves.",2020-05-25,1354889,0.0220169491525423,2,5,0.0,,ACTIVE,NONE,40.0,24845e1e2ccaf5bf33d5e1e5fcce2fbcd11bdc28e07b76fb7047b8c26383ee91,35-44,40.0,0.0,22,1
2724538,94390,862272,Robot blazer,264,Blazer,Garment Upper body,1010026,Other structure,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Fitted jacket in woven fabric with notch lapels and 3/4-length sleeves with sewn-in turn-ups that have decorative metal buttons. Jetted front pockets, and a single back vent. No fasteners. Lined.",2020-05-25,857045,0.0576101694915254,1,5,0.0,,ACTIVE,NONE,29.0,9a94e728c1758bdcccc2efbbc31cfae6cdcada74b3b609c07bff225fec434393,25-34,29.0,11.0,57,12
3596661,97921,876346,Festival Camilla Lurex Dress,265,Dress,Garment Full body,1010009,Glittering/Metallic,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in airy, crinkled chiffon with a V-neck and sewn-in wrapover at the front. Long sleeves, covered elastication at the waist and a gently flared skirt with a seam and wide flounce at the hem. Scalloped lace trims at the cuffs and hem. Partly lined in jersey.",2020-05-21,806892,0.0677796610169491,2,5,0.0,,ACTIVE,NONE,26.0,89af9207ad97717881027f9dbb09074342a4ef5b05b63ce7151249396a0d72e2,25-34,26.0,14.0,67,15
480580,821,294008,HM+ Cora tee,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Gently flared top in soft viscose jersey with short sleeves and a rounded hem.,2020-06-11,1277007,0.0166271186440677,2,6,0.0,,ACTIVE,NONE,36.0,f2abd5d064bb9fb9d775e716c7775e886713bc5abe8b38f8713e0f003b39dacd,35-44,36.0,4.0,16,5
509363,80936,803772,Amanda Rib,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted vest top in ribbed organic cotton jersey.,2020-05-12,325128,0.0118474576271186,2,5,1.0,1.0,ACTIVE,Regularly,38.0,f9e34cf75ca48e9112bd9097a41a103f31f9348043045ac0c3238da6937b4664,35-44,38.0,2.0,11,3
2167446,22659,599580,Timeless Midrise Brief,59,Swimwear bottom,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and medium coverage at the back.,2020-07-03,14379,0.0101525423728813,2,7,0.0,,ACTIVE,NONE,25.0,a01fe55b53cf547a45f1f9a610e9d0657c65cf93c6e3f81fb84e07d640015d61,25-34,25.0,15.0,10,16
3095716,39326,661023,Flirty Mysan ring pk.,79,Ring,Accessories,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs.,2020-07-30,106210,0.008457627118644,1,7,1.0,1.0,ACTIVE,Regularly,25.0,b615ae27a56538a1c9edaaab0d69d9190f70fd643449f89d565ce8dbfa543821,25-34,25.0,15.0,8,16
357436,86998,825720,Fidde tee(1),255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, boxy-style T-shirt in soft cotton jersey with dropped shoulders and ribbing around the neckline.",2020-07-14,1058218,0.008457627118644,1,7,0.0,,ACTIVE,NONE,25.0,d1092d2e777ba4fa81c54c7336fdbb78a0a29f0729fd83548c529c307845aa76,25-34,25.0,15.0,8,16
2274769,57612,717464,Nicky long.,253,Vest top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Longer, fitted top in stretch cotton jersey with adjustable shoulder straps.",2020-06-16,520929,0.008457627118644,2,6,1.0,1.0,ACTIVE,Regularly,39.0,ac6bdefda543ea9ddc7adb21aadc32297332a7290bc73bbc4938a00c4c6d9a8a,35-44,39.0,1.0,8,2
2339899,62952,738113,Falkenberg OTS top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Off-the-shoulder blouse in an airy viscose weave with broderie anglaise. Smocking at the top, long sleeves and elastication and a flounce at the cuffs.",2020-05-23,505134,0.0281016949152542,2,5,0.0,,ACTIVE,NONE,39.0,613dc455a3eced56631d0d29abed0eb163ab3f72c7486bf948a20614e7c3fe95,35-44,39.0,1.0,28,2
4194321,100269,889387,CA Technical slim shirt TVP,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in woven fabric with a cutaway collar, French front and yoke at the back. Long sleeves with buttoned cuffs, and a rounded hem. The shirt is made from COOLMAX® functional fabric, a unique, soft, comfortable and fast-drying polyester fibre that efficiently wicks moisture while regulating temperature.",2020-07-25,310517,0.0271016949152542,2,7,0.0,,ACTIVE,NONE,28.0,d5f2d3fc7622ba6a6d7869e33da641002f6c05ef240ce7b71f48e6d37d47d70f,25-34,28.0,12.0,27,13
4024130,75025,779554,DIV Nicky tank top,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1778,OL Extended Sizes,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Longer, fitted top in stretch cotton jersey with adjustable shoulder straps.",2020-07-17,330121,0.0118474576271186,2,7,1.0,1.0,ACTIVE,Regularly,30.0,226c63085055d38cd61f58cb85b788c782e3fac011698ad2e2ed83d2f5834995,25-34,30.0,10.0,11,11
2669550,24836,610776,Tilly (1),255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.,2020-07-11,1006897,0.008457627118644,2,7,0.0,,ACTIVE,NONE,29.0,ed3905f2c6f0210aef21fcc4099e99273a689ac82ce94315f77dc4904982fda0,25-34,29.0,11.0,8,12
289551,327,220094,Aguilera maxidress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless maxi dress in jersey with an elasticated seam at the waist and slits in the sides. Integral top with elastication at the top.,2020-07-20,499109,0.0152372881355932,2,7,1.0,1.0,ACTIVE,Regularly,26.0,3cbd625db2c114e7ae7678f775f8a20d1fe65ba8708f1306c5d4c6dcf1a01c9e,25-34,26.0,14.0,15,15
540901,96950,872284,SC D2 - BEECROFT bikini btm,59,Swimwear bottom,Swimwear,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"Studio Collection. Fully lined, patterned bikini bottoms with a low waist, medium coverage at the back and zigzag seams around the edges. The polyamide content of the bikini bottoms is recycled.",2020-06-02,626758,0.0169322033898305,2,6,0.0,,ACTIVE,NONE,32.0,333731002965a6d255fdc449e6f723ffac33e1e549efc6fbd8a87936f2cd4d86,25-34,32.0,8.0,16,9
1051641,3103,448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems.",2020-07-16,241880,0.0409491525423728,2,7,0.0,,ACTIVE,NONE,31.0,4369cf957fdf486f8b3f53a77e2a302155b390f2d5917121821bdea0de19b218,25-34,31.0,9.0,40,10
3710019,94482,862821,Madeira mesh tank,253,Vest top,Garment Upper body,1010028,Mesh,19,Greenish Khaki,4,Dark,20,Khaki green,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports top in fast-drying functional fabric with ventilating mesh sections and a racer back. Rounded and slightly longer at the back.,2020-06-19,991493,0.0254067796610169,2,6,0.0,,ACTIVE,NONE,25.0,0d4652635cdec0fa8cbdadd838edeade4e2a72977fc78a04aee0709591a0b03c,25-34,25.0,15.0,25,16
1635257,8618,524529,Olga Tank TVP,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short top in a soft rib knit in a narrow cut at the top with short, narrow shoulder straps.",2020-05-08,102954,0.0169322033898305,2,5,0.0,,ACTIVE,NONE,28.0,19b81813256b132393e31c948d91cda769e5ce5bbf0d63186b4e780d8b705e06,25-34,28.0,12.0,16,13
2408067,87510,828251,Vintage Straight ankle consc.,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, sturdy denim with an extra-high waist, button fly and straight legs. The cotton content of the jeans is partly recycled.",2020-06-03,1014429,0.0508305084745762,2,6,0.0,,ACTIVE,NONE,28.0,d86c8ece41277b059c518093c216dfdf9bfae224b4d2e8e13f28b8411f0b7893,25-34,28.0,12.0,50,13
2766394,92043,852289,Gala jumpsuit BRIDAL (W),295,Pyjama jumpsuit/playsuit,Nightwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Playsuit in softly draping satin with a lace-trimmed V-neck front and back and narrow, adjustable shoulder straps. Deep armholes, lace side panels and a seam at the waist with covered elastication and decorative ties at the sides. Short, wide legs. Unlined.",2020-05-03,130570,0.0381186440677966,2,5,0.0,,ACTIVE,NONE,32.0,42e64ab631430b536737a2513caa8126a5b77fe9e795fbc8cad0f397e5a63bba,25-34,32.0,8.0,38,9
3031295,37022,652356,Max 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,7987,Underwear Woven,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly.",2020-06-12,802033,0.0338813559322033,1,6,0.0,,ACTIVE,NONE,26.0,56e10cd4f652cf09015f992b84546a008d072578d58029f583522accdce305a9,25-34,26.0,14.0,33,15
3136055,41410,668956,Hilly Cheeky Brief 2pk HW LS,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping briefs in microfibre with a light shaping effect on the waist. High waist, lined gusset and cutaway coverage at the back. Laser-cut edges around the legs for a seamless, comfortable feel against the skin and minimal visibility under clothes.",2020-05-03,1230185,0.022864406779661,2,5,1.0,1.0,ACTIVE,Regularly,26.0,a72e8f03f46ad6bc73d675d84e1bcb1533a69ad5b8119e16204495d263d8f296,25-34,26.0,14.0,22,15
681862,76414,784747,Sweep,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short dress in sturdy cotton with wide shoulder straps, decorative buttons down the front and a concealed zip in one side. Unlined.",2020-06-14,498951,0.0440508474576271,2,6,1.0,1.0,ACTIVE,Regularly,30.0,551f6f697d0c5ec519a09f25167221f1108e1e0d374ced449d25e2a109267a86,25-34,30.0,10.0,44,11
508989,91127,846753,Evie Long Padded Softbra,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in lace with adjustable shoulder straps, mesh-lined cups with removable inserts that shape the bust and provide good support, and a wide hem. No fasteners.",2020-07-23,1161999,0.0304915254237288,2,7,1.0,1.0,ACTIVE,Regularly,35.0,2ef3c84577c8c6d30770c8d63351f6541cee0156a123a0ec7a4076a51e69ad87,35-44,35.0,5.0,30,6
3518541,90345,842605,Despacito,258,Blouse,Garment Upper body,1010006,Dot,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in woven fabric with a collar and buttons down the front. Double-layered yoke with gathers at the shoulders and back, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back.",2020-06-10,728056,0.0115084745762711,1,6,0.0,,ACTIVE,NONE,29.0,a1cf0ed14f4d060f7fa65fbdf6d47c96a026484d5d6b163a0ecc75de90d7cbea,25-34,29.0,11.0,11,12
3613740,59063,721990,This Is Sally Tie Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a lace detail at the top, low waist, ties at the sides and a gathered seam at the back.",2020-07-08,441524,0.0135423728813559,2,7,1.0,1.0,ACTIVE,Regularly,29.0,bb43ea369c55f56d2d93de58f11149c422cfefa36c86f0809f7e4cc533e145ef,25-34,29.0,11.0,13,12
69119,98672,880343,Mindy dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, fitted dress in jersey with narrow, adjustable shoulder straps and a drawstring at one side. Lined.",2020-05-08,488991,0.0503559322033898,2,5,0.0,,ACTIVE,NONE,28.0,663c69a6517b4c956e41006b92844ad269191c93466f535a94a8fc73a16b200f,25-34,28.0,12.0,50,13
3626744,88538,833486,Bondi Rescue Bandeau,298,Bikini top,Swimwear,1010016,Solid,22,Yellow,5,Bright,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Lined bandeau bikini top with removable inserts that shape the bust and provide good support. Lacing at the back.,2020-06-01,622510,0.0152372881355932,1,6,0.0,,ACTIVE,NONE,27.0,72317f0596b0bfd8764616028065ae9e58a9dd66798d2bc24887a54ebd7ab770,25-34,27.0,13.0,15,14
1383784,23837,607224,SKINFAXE SLIM MANDARIN SHIRT,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in a textured cotton blend with a grandad collar, French front and yoke at the back. Long sleeves with buttoned cuffs and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette.",2020-07-06,87352,0.0338813559322033,2,7,0.0,,ACTIVE,NONE,33.0,89b732b20beec3330bbda45be333797c22d4d7a310abd02133494f0492df5d29,25-34,33.0,7.0,33,8
3400185,89453,838321,Brigitte HW trouser,272,Trousers,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in a slightly stretchy weave with a high waist, zip fly and button, discreet pockets in the side seams and gently tapered legs with creases.",2020-07-13,1190701,0.0220169491525423,2,7,1.0,1.0,ACTIVE,Regularly,27.0,0c838bfbb7ae649b4b71407a6874bbc3f9ce222a3b755145e9193bc72e2f0c79,25-34,27.0,13.0,22,14
2980134,84982,817416,Sunset HW utility,274,Shorts,Garment Lower body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts in an airy weave. High, frill-trimmed paper bag waist with covered elastication, a zip fly and buttons, and flap leg pockets.",2020-05-26,1064556,0.0338813559322033,2,5,0.0,,ACTIVE,NONE,35.0,632619a25fac18324d21a63f827f785f3f06d3c4d385f11ef06113f1cd426a4a,35-44,35.0,5.0,33,6
1952637,70712,761418,Kylie 2pk shorts (J),296,Pyjama bottom,Nightwear,1010001,All over pattern,53,Dark Pink,4,Dark,18,Red,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjama shorts in soft, patterned jersey with an elasticated drawstring waist with a small frill trim at the top.",2020-05-18,505471,0.0254067796610169,2,5,0.0,,ACTIVE,NONE,33.0,622a2632a5a08a0819aca7868229057327fa2e9f083cf15ede4ea00bbf3007b8,25-34,33.0,7.0,25,8
418253,95654,867300,Saffron (1),254,Top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in softly draping satin. Double layer at the top with a draped collar.,2020-05-05,586873,0.0254067796610169,2,5,1.0,1.0,ACTIVE,Regularly,25.0,2f95d46b43d6f602b1f468bbcb1c1a316c9cb17b9a999210d45778c963b9d703,25-34,25.0,15.0,25,16
350808,87467,827968,Antonia heavy t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Straight T-shirt in sturdy cotton jersey.,2020-07-31,557696,0.0169322033898305,1,7,0.0,,ACTIVE,NONE,34.0,5eaff60fed7cccab3e35de92788314d20ae317d15b3a6f9ecd381bc1eeff3aff,25-34,34.0,6.0,16,7
2718115,91525,849868,Warung Shirt Dress,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a collar, V-neck opening and concealed buttons at the front, and a yoke at the back. Long sleeves with buttoned cuffs, flap chest pockets, a seam at the waist and a detachable belt with metal D-rings. Unlined.",2020-07-25,479553,0.0423559322033898,2,7,0.0,,ACTIVE,NONE,31.0,dd140499f3ead8405314a5ebe6c6df30409c5d222646a6648d64f570e11cc8a2,25-34,31.0,9.0,42,10
260439,14265,562245,Luna skinny RW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",2020-07-31,618374,0.0152372881355932,2,7,0.0,,ACTIVE,NONE,35.0,2649246ed2f6309a6da4cf19359aac0579e3130f337c3d54648d86ebcd3d0754,35-44,35.0,5.0,15,6
2660055,96853,871908,Stone linen trousers,272,Trousers,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide, calf-length trousers in soft linen and viscose jersey. High waist with covered elastication.",2020-06-21,1314505,0.0271016949152542,2,6,0.0,,ACTIVE,NONE,40.0,bd7eea44becb31afe416baee3429232c4d283fc4155e86fbc2b71759d35d593b,35-44,40.0,0.0,27,1
132251,94995,865073,San fran HW,274,Shorts,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"5-pocket shorts in washed denim with a high waist, zip fly and button, and raw-edge hems.",2020-05-19,489563,0.0304915254237288,2,5,0.0,,ACTIVE,NONE,28.0,33b25b573e57829d5fbbf034b2bfc203f27f348e36d905d58ccc553e6df053a7,25-34,28.0,12.0,30,13
